year,race_name,circuitId,driverId,constructorId,quali_position,race_position,grid,q1,q2,q3,laps,statusId
1994,British Grand Prix,9,104,29,20,9.0,20,1:28.231,,,58,12
1994,British Grand Prix,9,65,32,21,11.0,21,1:28.340,,,58,12
1994,British Grand Prix,9,100,33,22,,22,1:28.519,,,12,5
1994,British Grand Prix,9,103,27,23,13.0,23,1:28.955,,,58,12
1994,British Grand Prix,9,106,33,24,14.0,24,1:29.299,,,58,12
1994,British Grand Prix,9,101,31,25,15.0,25,1:30.690,,,57,13
1994,British Grand Prix,9,111,31,26,16.0,26,1:30.722,,,57,13
1994,German Grand Prix,10,77,6,1,1.0,1,1:43.582,,,45,1
1994,German Grand Prix,10,55,6,2,,2,1:44.012,,,1,10
1994,German Grand Prix,10,71,3,3,8.0,3,1:44.026,,,44,11
1994,German Grand Prix,10,30,22,4,,4,1:44.268,,,20,5
1994,German Grand Prix,10,79,25,5,,5,1:44.718,,,6,37
1994,German Grand Prix,10,14,3,6,,6,1:45.146,,,17,10
1994,German Grand Prix,10,87,25,7,,7,1:45.474,,,0,4
1994,German Grand Prix,10,57,1,8,,8,1:45.487,,,0,4
1994,German Grand Prix,10,49,15,9,,9,1:45.893,,,0,4
1994,German Grand Prix,10,56,17,10,,10,1:45.911,,,0,4
1994,German Grand Prix,10,22,17,11,,11,1:45.939,,,0,4
1994,German Grand Prix,10,44,27,12,2.0,12,1:46.185,,,45,1
1994,German Grand Prix,10,84,1,13,,13,1:46.218,,,19,5
1994,German Grand Prix,10,103,27,14,3.0,14,1:46.290,,,45,1
1994,German Grand Prix,10,65,32,15,,15,1:46.630,,,0,4
1994,German Grand Prix,10,81,29,16,5.0,16,1:46.817,,,45,1
1994,German Grand Prix,10,104,29,17,4.0,17,1:47.102,,,45,1
1994,German Grand Prix,10,110,15,18,,18,1:47.235,,,0,4
1994,German Grand Prix,10,50,22,19,,19,1:47.316,,,15,42
1994,German Grand Prix,10,94,18,20,,20,1:47.402,,,0,4
1994,German Grand Prix,10,70,32,21,,21,1:47.425,,,0,4
1994,German Grand Prix,10,100,33,22,6.0,22,1:48.229,,,45,1
1994,German Grand Prix,10,105,18,23,,23,1:48.295,,,0,4
1994,German Grand Prix,10,106,33,24,7.0,24,1:48.681,,,44,11
1994,German Grand Prix,10,101,31,25,,25,1:48.870,,,37,8
1994,German Grand Prix,10,111,31,26,,26,1:49.204,,,39,5
1994,Hungarian Grand Prix,11,30,22,1,1.0,1,1:18.258,,,77,1
1994,Hungarian Grand Prix,11,71,3,2,2.0,2,1:18.824,,,77,1
1994,Hungarian Grand Prix,11,14,3,3,,3,1:20.205,,,59,20
1994,Hungarian Grand Prix,11,77,6,4,12.0,4,1:20.219,,,72,5
1994,Hungarian Grand Prix,11,79,25,5,,5,1:20.232,,,0,4
1994,Hungarian Grand Prix,11,84,1,6,4.0,6,1:20.629,,,76,10
1994,Hungarian Grand Prix,11,56,17,7,,7,1:20.698,,,0,4
1994,Hungarian Grand Prix,11,49,15,8,,8,1:20.858,,,39,6
1994,Hungarian Grand Prix,11,44,27,9,6.0,9,1:20.929,,,76,11
1994,Hungarian Grand Prix,11,22,17,10,,10,1:20.952,,,0,4
1994,Hungarian Grand Prix,11,87,25,11,5.0,11,1:20.984,,,76,11
1994,Hungarian Grand Prix,11,50,22,12,3.0,12,1:21.141,,,77,1
1994,Hungarian Grand Prix,11,55,6,13,,13,1:21.206,,,58,6
1994,Hungarian Grand Prix,11,112,1,14,,14,1:21.498,,,21,47
1994,Hungarian Grand Prix,11,94,18,15,,15,1:21.837,,,58,20
1994,Hungarian Grand Prix,11,104,29,16,14.0,16,1:21.873,,,69,7
1994,Hungarian Grand Prix,11,110,15,17,,17,1:21.946,,,30,4
1994,Hungarian Grand Prix,11,103,27,18,10.0,18,1:22.038,,,75,12
1994,Hungarian Grand Prix,11,81,29,19,,19,1:22.311,,,30,4
1994,Hungarian Grand Prix,11,105,18,20,7.0,20,1:22.379,,,75,12
1994,Hungarian Grand Prix,11,100,33,21,8.0,21,1:22.487,,,75,12
1994,Hungarian Grand Prix,11,70,32,22,13.0,22,1:22.513,,,72,15
1994,Hungarian Grand Prix,11,101,31,23,11.0,23,1:22.614,,,74,13
1994,Hungarian Grand Prix,11,65,32,24,,24,1:22.705,,,34,10
1994,Hungarian Grand Prix,11,106,33,25,9.0,25,1:22.899,,,75,12
1994,Hungarian Grand Prix,11,111,31,26,,26,1:24.191,,,9,64
1994,Belgian Grand Prix,13,22,17,1,,1,2:21.163,,,19,20
1994,Belgian Grand Prix,13,30,22,2,,2,2:21.494,,,44,2
1994,Belgian Grand Prix,13,71,3,3,1.0,3,2:21.681,,,44,1
1994,Belgian Grand Prix,13,56,17,4,13.0,4,2:22.074,,,40,91
1994,Belgian Grand Prix,13,55,6,5,,5,2:22.202,,,2,5
1994,Belgian Grand Prix,13,50,22,6,3.0,6,2:22.218,,,44,1
1994,Belgian Grand Prix,13,14,3,7,4.0,7,2:22.359,,,44,1
1994,Belgian Grand Prix,13,57,1,8,2.0,8,2:22.441,,,44,1
1994,Belgian Grand Prix,13,49,15,9,,9,2:22.634,,,10,86
1994,Belgian Grand Prix,13,94,18,10,8.0,10,2:23.326,,,43,11
1994,Belgian Grand Prix,13,77,6,11,,11,2:23.895,,,11,5
1994,Belgian Grand Prix,13,87,25,12,5.0,12,2:24.048,,,43,11
1994,Belgian Grand Prix,13,84,1,13,,13,2:24.117,,,24,20
1994,Belgian Grand Prix,13,81,29,14,6.0,14,2:25.114,,,43,11
1994,Belgian Grand Prix,13,110,15,15,,15,2:25.695,,,27,37
1994,Belgian Grand Prix,13,103,27,16,10.0,16,2:26.044,,,42,12
1994,Belgian Grand Prix,13,44,27,17,7.0,17,2:26.079,,,43,11
1994,Belgian Grand Prix,13,105,18,18,9.0,18,2:26.738,,,43,11
1994,Belgian Grand Prix,13,112,33,19,,19,2:26.901,,,11,5
1994,Belgian Grand Prix,13,65,32,20,12.0,20,2:27.155,,,41,13
1994,Belgian Grand Prix,13,101,31,21,,21,2:27.212,,,29,36
1994,Belgian Grand Prix,13,100,33,22,,22,2:28.156,,,3,5
1994,Belgian Grand Prix,13,79,25,23,,23,2:28.979,,,18,5
1994,Belgian Grand Prix,13,104,29,24,,24,2:30.931,,,33,5
1994,Belgian Grand Prix,13,111,31,25,11.0,25,2:31.755,,,42,12
1994,Belgian Grand Prix,13,113,32,26,,26,2:33.885,,,15,20
1994,Italian Grand Prix,14,55,6,1,,1,1:23.844,,,14,6
1994,Italian Grand Prix,14,77,6,2,2.0,2,1:23.978,,,53,1
1994,Italian Grand Prix,14,71,3,3,1.0,3,1:24.158,,,53,1
1994,Italian Grand Prix,14,65,32,4,,4,1:24.374,,,13,91
1994,Italian Grand Prix,14,14,3,5,6.0,5,1:24.502,,,52,60
1994,Italian Grand Prix,14,44,27,6,10.0,6,1:25.455,,,51,12
1994,Italian Grand Prix,14,57,1,7,3.0,7,1:25.528,,,53,1
1994,Italian Grand Prix,14,110,15,8,,8,1:25.540,,,20,5
1994,Italian Grand Prix,14,56,17,9,,9,1:25.568,,,41,5
1994,Italian Grand Prix,14,50,22,10,,10,1:25.618,,,0,4
1994,Italian Grand Prix,14,49,15,11,,11,1:25.628,,,22,5
1994,Italian Grand Prix,14,103,27,12,7.0,12,1:25.718,,,52,11
1994,Italian Grand Prix,14,70,32,13,,13,1:25.733,,,0,4
1994,Italian Grand Prix,14,79,25,14,,14,1:25.889,,,45,20
1994,Italian Grand Prix,14,84,1,15,5.0,15,1:25.933,,,53,1
1994,Italian Grand Prix,14,22,17,16,4.0,16,1:25.946,,,53,1
1994,Italian Grand Prix,14,81,29,17,,17,1:26.002,,,0,4
1994,Italian Grand Prix,14,94,18,18,,18,1:26.056,,,30,20
1994,Italian Grand Prix,14,104,29,19,,19,1:26.337,,,43,5
1994,Italian Grand Prix,14,109,22,20,9.0,20,1:26.384,,,52,11
1994,Italian Grand Prix,14,87,25,21,,21,1:26.574,,,39,20
1994,Italian Grand Prix,14,105,18,22,,22,1:26.832,,,28,6
1994,Italian Grand Prix,14,114,33,23,,23,1:27.846,,,18,20
1994,Italian Grand Prix,14,100,33,24,8.0,24,1:27.894,,,52,11
1994,Italian Grand Prix,14,111,31,25,,25,1:28.353,,,20,6
1994,Italian Grand Prix,14,101,31,26,,26,1:28.619,,,46,29
1994,Portuguese Grand Prix,27,77,6,1,,1,1:20.608,,,7,6
1994,Portuguese Grand Prix,27,71,3,2,1.0,2,1:20.766,,,71,1
1994,Portuguese Grand Prix,27,14,3,3,2.0,3,1:21.033,,,71,1
1994,Portuguese Grand Prix,27,57,1,4,3.0,4,1:21.251,,,71,1
1994,Portuguese Grand Prix,27,55,6,5,,5,1:21.517,,,38,4
1994,Portuguese Grand Prix,27,79,25,6,,6,1:21.590,,,26,6
1994,Portuguese Grand Prix,27,84,1,7,6.0,7,1:21.656,,,71,1
1994,Portuguese Grand Prix,27,22,17,8,4.0,8,1:21.796,,,71,1
1994,Portuguese Grand Prix,27,49,15,9,,9,1:21.921,,,31,24
1994,Portuguese Grand Prix,27,50,22,10,5.0,10,1:22.000,,,71,1
1994,Portuguese Grand Prix,27,104,29,11,8.0,11,1:22.132,,,70,11
1994,Portuguese Grand Prix,27,87,25,12,,12,1:22.288,,,61,5
1994,Portuguese Grand Prix,27,56,17,13,7.0,13,1:22.294,,,70,11
1994,Portuguese Grand Prix,27,109,22,14,,14,1:22.369,,,60,20
1994,Portuguese Grand Prix,27,44,27,15,,15,1:22.672,,,70,2
1994,Portuguese Grand Prix,27,81,29,16,9.0,16,1:22.756,,,70,11
1994,Portuguese Grand Prix,27,110,15,17,,17,1:22.885,,,54,20
1994,Portuguese Grand Prix,27,94,18,18,12.0,18,1:23.243,,,69,12
1994,Portuguese Grand Prix,27,105,18,19,13.0,19,1:23.364,,,69,12
1994,Portuguese Grand Prix,27,65,32,20,11.0,20,1:23.408,,,70,11
1994,Portuguese Grand Prix,27,103,27,21,10.0,21,1:23.699,,,70,11
1994,Portuguese Grand Prix,27,100,33,22,,22,1:24.192,,,27,22
1994,Portuguese Grand Prix,27,114,33,23,14.0,23,1:24.438,,,69,12
1994,Portuguese Grand Prix,27,101,31,24,,24,1:24.514,,,36,4
1994,Portuguese Grand Prix,27,113,32,25,16.0,25,1:25.313,,,67,14
1994,Portuguese Grand Prix,27,111,31,26,15.0,26,1:25.649,,,67,14
1994,European Grand Prix,26,30,22,1,1.0,1,1:22.762,,,69,1
1994,European Grand Prix,26,71,3,2,2.0,2,1:22.892,,,69,1
1994,European Grand Prix,26,95,3,3,,3,1:23.392,,,47,20
1994,European Grand Prix,26,49,15,4,6.0,4,1:23.431,,,68,11
1994,European Grand Prix,26,22,17,5,12.0,5,1:23.455,,,68,11
1994,European Grand Prix,26,77,6,6,5.0,6,1:23.677,,,68,11
1994,European Grand Prix,26,65,27,7,8.0,7,1:24.040,,,68,11
1994,European Grand Prix,26,81,29,8,11.0,8,1:24.079,,,68,11
1994,European Grand Prix,26,57,1,9,3.0,9,1:24.122,,,69,1
1994,European Grand Prix,26,56,17,10,4.0,10,1:24.157,,,69,1
1994,European Grand Prix,26,44,27,11,9.0,11,1:24.432,,,68,11
1994,European Grand Prix,26,50,22,12,,12,1:24.643,,,15,20
1994,European Grand Prix,26,79,25,13,7.0,13,1:24.738,,,68,11
1994,European Grand Prix,26,87,25,14,13.0,14,1:24.770,,,68,11
1994,European Grand Prix,26,84,1,15,,15,1:25.110,,,8,5
1994,European Grand Prix,26,55,6,16,10.0,16,1:25.182,,,68,11
1994,European Grand Prix,26,94,18,17,15.0,17,1:25.294,,,67,12
1994,European Grand Prix,26,110,15,18,,18,1:25.407,,,37,37
1994,European Grand Prix,26,104,29,19,17.0,19,1:25.427,,,66,13
1994,European Grand Prix,26,105,18,20,14.0,20,1:25.511,,,67,12
1994,European Grand Prix,26,70,32,21,16.0,21,1:25.557,,,67,12
1994,European Grand Prix,26,103,32,22,18.0,22,1:25.595,,,66,13
1994,European Grand Prix,26,100,33,23,,23,1:26.272,,,37,91
1994,European Grand Prix,26,115,33,24,,24,1:27.168,,,10,6
1994,European Grand Prix,26,101,31,25,,25,1:27.201,,,42,5
1994,European Grand Prix,26,93,31,26,19.0,26,1:27.976,,,64,15
1994,Japanese Grand Prix,22,30,22,1,2.0,1,1:37.209,,,50,1
1994,Japanese Grand Prix,22,71,3,2,1.0,2,1:37.696,,,50,1
1994,Japanese Grand Prix,22,49,15,3,6.0,3,1:37.742,,,50,1
1994,Japanese Grand Prix,22,95,3,4,4.0,4,1:37.768,,,50,1
1994,Japanese Grand Prix,22,65,22,5,,5,1:37.828,,,3,20
1994,Japanese Grand Prix,22,56,17,6,5.0,6,1:37.880,,,50,1
1994,Japanese Grand Prix,22,55,6,7,3.0,7,1:37.907,,,50,1
1994,Japanese Grand Prix,22,57,1,8,7.0,8,1:37.998,,,50,1
1994,Japanese Grand Prix,22,84,1,9,,9,1:38.076,,,13,20
1994,Japanese Grand Prix,22,22,17,10,,10,1:38.533,,,16,6
1994,Japanese Grand Prix,22,77,6,11,,11,1:38.570,,,10,80
1994,Japanese Grand Prix,22,81,29,12,,12,1:39.030,,,13,20
1994,Japanese Grand Prix,22,87,25,13,,13,1:39.266,,,26,5
1994,Japanese Grand Prix,22,79,25,14,,14,1:39.462,,,3,20
1994,Japanese Grand Prix,22,109,15,15,,15,1:39.483,,,0,5
1994,Japanese Grand Prix,22,94,18,16,,16,1:39.548,,,10,4
1994,Japanese Grand Prix,22,70,32,17,13.0,17,1:39.721,,,48,12
1994,Japanese Grand Prix,22,104,29,18,8.0,18,1:39.868,,,49,11
1994,Japanese Grand Prix,22,44,27,19,11.0,19,1:40.042,,,49,11
1994,Japanese Grand Prix,22,116,27,20,,20,1:40.577,,,10,4
1994,Japanese Grand Prix,22,105,18,21,,21,1:40.652,,,10,20
1994,Japanese Grand Prix,22,100,33,22,9.0,22,1:40.978,,,49,11
1994,Japanese Grand Prix,22,115,33,23,,23,1:40.990,,,0,20
1994,Japanese Grand Prix,22,101,31,24,12.0,24,1:41.659,,,48,12
1994,Japanese Grand Prix,22,63,32,25,10.0,25,1:41.805,,,49,11
1994,Japanese Grand Prix,22,89,31,26,,26,1:45.004,,,3,20
1994,Australian Grand Prix,29,95,3,1,1.0,1,1:16.179,,,81,1
1994,Australian Grand Prix,29,30,22,2,,2,1:16.197,,,35,4
1994,Australian Grand Prix,29,71,3,3,,3,1:16.830,,,35,4
1994,Australian Grand Prix,29,57,1,4,12.0,4,1:16.992,,,76,23
1994,Australian Grand Prix,29,22,17,5,4.0,5,1:17.537,,,81,1
1994,Australian Grand Prix,29,56,17,6,,6,1:17.667,,,15,20
1994,Australian Grand Prix,29,65,22,7,,7,1:17.727,,,13,6
1994,Australian Grand Prix,29,55,6,8,6.0,8,1:17.801,,,80,11
1994,Australian Grand Prix,29,84,1,9,3.0,9,1:17.950,,,81,1
1994,Australian Grand Prix,29,49,15,10,7.0,10,1:17.962,,,80,11
1994,Australian Grand Prix,29,77,6,11,2.0,11,1:18.070,,,81,1
1994,Australian Grand Prix,29,44,27,12,5.0,12,1:18.072,,,80,11
1994,Australian Grand Prix,29,87,25,13,,13,1:18.237,,,66,3
1994,Australian Grand Prix,29,70,32,14,,14,1:18.331,,,40,37
1994,Australian Grand Prix,29,79,25,15,,15,1:18.411,,,19,20
1994,Australian Grand Prix,29,105,18,16,,16,1:18.755,,,69,22
1994,Australian Grand Prix,29,109,15,17,10.0,17,1:18.806,,,79,12
1994,Australian Grand Prix,29,94,18,18,9.0,18,1:18.957,,,79,12
1994,Australian Grand Prix,29,104,29,19,8.0,19,1:19.061,,,80,11
1994,Australian Grand Prix,29,116,27,20,11.0,20,1:19.153,,,79,12
1994,Australian Grand Prix,29,81,29,21,,21,1:19.610,,,17,44
1994,Australian Grand Prix,29,63,32,22,,22,1:19.844,,,49,10
1994,Australian Grand Prix,29,115,33,23,,23,1:20.145,,,18,44
1994,Australian Grand Prix,29,101,31,24,,24,1:20.442,,,49,5
1994,Australian Grand Prix,29,98,33,25,,25,1:22.422,,,56,6
1994,Australian Grand Prix,29,93,31,26,,26,1:22.529,,,21,6
2009,Australian Grand Prix,1,18,23,1,1.0,1,1:25.211,1:24.855,1:26.202,58,1
2009,Australian Grand Prix,1,22,23,2,2.0,2,1:25.006,1:24.783,1:26.505,58,1
2009,Australian Grand Prix,1,20,9,3,13.0,3,1:25.938,1:25.121,1:26.830,56,4
2009,Australian Grand Prix,1,9,2,4,14.0,4,1:25.922,1:25.152,1:26.914,55,4
2009,Australian Grand Prix,1,3,3,5,6.0,5,1:25.846,1:25.123,1:26.973,58,1
2009,Australian Grand Prix,1,10,7,6,4.0,19,1:25.499,1:25.281,1:26.975,58,1
2009,Australian Grand Prix,1,13,6,7,,6,1:25.844,1:25.319,1:27.033,45,22
2009,Australian Grand Prix,1,15,7,8,3.0,20,1:26.194,1:25.265,1:27.127,58,1
2009,Australian Grand Prix,1,8,6,9,15.0,7,1:25.899,1:25.380,1:27.163,55,24
2009,Australian Grand Prix,1,17,9,10,12.0,8,1:25.427,1:25.241,1:27.246,57,11
2009,Australian Grand Prix,1,2,2,11,10.0,9,1:25.827,1:25.504,,58,1
2009,Australian Grand Prix,1,4,4,12,5.0,10,1:26.026,1:25.605,,58,1
2009,Australian Grand Prix,1,6,3,13,,11,1:26.074,1:25.607,,17,3
2009,Australian Grand Prix,1,5,1,14,,12,1:26.184,1:25.726,,0,4
2009,Australian Grand Prix,1,1,1,15,,18,1:26.454,,,58,2
2009,Australian Grand Prix,1,67,5,16,7.0,13,1:26.503,,,58,1
2009,Australian Grand Prix,1,12,4,17,,14,1:26.598,,,24,20
2009,Australian Grand Prix,1,21,10,18,11.0,15,1:26.677,,,58,1
2009,Australian Grand Prix,1,16,10,19,9.0,16,1:26.742,,,58,1
2009,Australian Grand Prix,1,7,5,20,8.0,17,1:26.964,,,58,1
2009,Malaysian Grand Prix,2,18,23,1,1.0,1,1:35.058,1:33.784,1:35.181,31,1
2009,Malaysian Grand Prix,2,15,7,2,4.0,2,1:34.745,1:33.990,1:35.273,31,1
2009,Malaysian Grand Prix,2,20,9,3,15.0,13,1:34.935,1:34.276,1:35.518,30,20
2009,Malaysian Grand Prix,2,22,23,4,5.0,8,1:34.681,1:34.387,1:35.651,31,1
2009,Malaysian Grand Prix,2,10,7,5,3.0,3,1:34.907,1:34.258,1:35.690,31,1
2009,Malaysian Grand Prix,2,3,3,6,8.0,4,1:35.083,1:34.547,1:35.750,31,1
2009,Malaysian Grand Prix,2,17,9,7,6.0,5,1:35.027,1:34.222,1:35.797,31,1
2009,Malaysian Grand Prix,2,9,2,8,,6,1:35.166,1:34.562,1:36.106,1,5
2009,Malaysian Grand Prix,2,8,6,9,14.0,7,1:35.476,1:34.456,1:36.170,31,11
2009,Malaysian Grand Prix,2,4,4,10,11.0,9,1:35.260,1:34.706,1:37.659,31,11
2009,Malaysian Grand Prix,2,2,2,11,2.0,10,1:35.110,1:34.769,,31,1
2009,Malaysian Grand Prix,2,6,3,12,12.0,11,1:35.341,1:34.788,,31,11
2009,Malaysian Grand Prix,2,1,1,13,7.0,12,1:35.280,1:34.905,,31,1
2009,Malaysian Grand Prix,2,5,1,14,,14,1:35.023,1:34.924,,0,20
2009,Malaysian Grand Prix,2,7,5,15,10.0,15,1:35.507,1:35.431,,31,1
2009,Malaysian Grand Prix,2,13,6,16,9.0,16,1:35.642,,,31,1
2009,Malaysian Grand Prix,2,12,4,17,13.0,17,1:35.708,,,31,11
2009,Malaysian Grand Prix,2,21,10,18,18.0,18,1:35.908,,,29,20
2009,Malaysian Grand Prix,2,16,10,19,17.0,19,1:35.951,,,30,11
2009,Malaysian Grand Prix,2,67,5,20,16.0,20,1:36.107,,,30,20
2009,Chinese Grand Prix,17,20,9,1,1.0,1,1:36.565,1:35.130,1:36.184,56,1
2009,Chinese Grand Prix,17,4,4,2,9.0,2,1:36.443,1:35.803,1:36.381,56,1
2009,Chinese Grand Prix,17,17,9,3,2.0,3,1:35.751,1:35.173,1:36.466,56,1
2009,Chinese Grand Prix,17,22,23,4,4.0,4,1:35.701,1:35.503,1:36.493,56,1
2009,Chinese Grand Prix,17,18,23,5,3.0,5,1:35.533,1:35.556,1:36.532,56,1
2009,Chinese Grand Prix,17,15,7,6,,6,1:36.308,1:35.645,1:36.835,18,4
2009,Chinese Grand Prix,17,3,3,7,15.0,7,1:35.941,1:35.809,1:37.397,55,11
2009,Chinese Grand Prix,17,8,6,8,10.0,8,1:36.137,1:35.856,1:38.089,56,1
2009,Chinese Grand Prix,17,1,1,9,6.0,9,1:35.776,1:35.740,1:38.595,56,1
2009,Chinese Grand Prix,17,67,5,10,8.0,10,1:36.284,1:35.965,1:39.321,56,1
2009,Chinese Grand Prix,17,2,2,11,12.0,11,1:36.525,1:35.975,,56,1
2009,Chinese Grand Prix,17,5,1,12,5.0,12,1:36.646,1:36.032,,56,1
2009,Chinese Grand Prix,17,13,6,13,,13,1:36.178,1:36.033,,20,40
2009,Chinese Grand Prix,17,10,7,14,7.0,19,1:36.364,1:36.066,,56,1
2009,Chinese Grand Prix,17,6,3,15,,14,1:36.673,1:36.193,,43,31
2009,Chinese Grand Prix,17,7,5,16,11.0,15,1:36.906,,,56,1
2009,Chinese Grand Prix,17,12,4,17,16.0,16,1:36.908,,,54,12
2009,Chinese Grand Prix,17,9,2,18,13.0,17,1:36.966,,,56,1
2009,Chinese Grand Prix,17,16,10,19,17.0,18,1:37.669,,,50,20
2009,Chinese Grand Prix,17,21,10,20,14.0,20,1:37.672,,,55,11
2009,Bahrain Grand Prix,3,15,7,1,3.0,1,1:32.799,1:32.671,1:33.431,57,1
2009,Bahrain Grand Prix,3,10,7,2,7.0,2,1:33.165,1:32.613,1:33.712,57,1
2009,Bahrain Grand Prix,3,20,9,3,2.0,3,1:32.680,1:32.474,1:34.015,57,1
2009,Bahrain Grand Prix,3,18,23,4,1.0,4,1:32.978,1:32.842,1:34.044,57,1
2009,Bahrain Grand Prix,3,1,1,5,4.0,5,1:32.851,1:32.877,1:34.196,57,1
2009,Bahrain Grand Prix,3,22,23,6,5.0,6,1:33.116,1:32.842,1:34.239,57,1
2009,Bahrain Grand Prix,3,4,4,7,8.0,7,1:33.627,1:32.860,1:34.578,57,1
2009,Bahrain Grand Prix,3,13,6,8,14.0,8,1:33.297,1:33.014,1:34.818,56,11
2009,Bahrain Grand Prix,3,3,3,9,9.0,9,1:33.672,1:33.166,1:35.134,57,1
2009,Bahrain Grand Prix,3,8,6,10,6.0,10,1:33.117,1:32.827,1:35.380,57,1
2009,Bahrain Grand Prix,3,5,1,11,12.0,11,1:33.479,1:33.242,,57,1
2009,Bahrain Grand Prix,3,6,3,12,,12,1:33.221,1:33.348,,48,51
2009,Bahrain Grand Prix,3,9,2,13,18.0,13,1:33.495,1:33.487,,56,11
2009,Bahrain Grand Prix,3,2,2,14,19.0,14,1:33.377,1:33.562,,56,11
2009,Bahrain Grand Prix,3,12,4,15,10.0,15,1:33.608,1:33.941,,57,1
2009,Bahrain Grand Prix,3,16,10,16,16.0,19,1:33.722,,,56,11
2009,Bahrain Grand Prix,3,67,5,17,17.0,16,1:33.753,,,56,11
2009,Bahrain Grand Prix,3,21,10,18,15.0,17,1:33.910,,,56,11
2009,Bahrain Grand Prix,3,17,9,19,11.0,18,1:34.038,,,57,1
2009,Bahrain Grand Prix,3,7,5,20,13.0,20,1:34.159,,,57,1
2009,Spanish Grand Prix,4,18,23,1,1.0,1,1:20.707,1:20.192,1:20.527,66,1
2009,Spanish Grand Prix,4,20,9,2,4.0,2,1:20.715,1:20.220,1:20.660,66,1
2009,Spanish Grand Prix,4,22,23,3,2.0,3,1:20.808,1:19.954,1:20.762,66,1
2009,Spanish Grand Prix,4,13,6,4,6.0,4,1:20.484,1:20.149,1:20.934,66,1
2009,Spanish Grand Prix,4,17,9,5,3.0,5,1:20.689,1:20.007,1:21.049,66,1
2009,Spanish Grand Prix,4,10,7,6,10.0,6,1:20.877,1:20.107,1:21.247,65,11
2009,Spanish Grand Prix,4,15,7,7,,7,1:21.189,1:20.420,1:21.254,0,4
2009,Spanish Grand Prix,4,4,4,8,5.0,8,1:21.186,1:20.509,1:21.392,66,1
2009,Spanish Grand Prix,4,3,3,9,8.0,9,1:20.745,1:20.256,1:22.558,66,1
2009,Spanish Grand Prix,4,9,2,10,11.0,10,1:20.931,1:20.408,1:22.685,65,11
2009,Spanish Grand Prix,4,6,3,11,13.0,11,1:20.818,1:20.531,,65,11
2009,Spanish Grand Prix,4,12,4,12,12.0,12,1:21.128,1:20.604,,65,11
2009,Spanish Grand Prix,4,2,2,13,7.0,13,1:21.095,1:20.676,,66,1
2009,Spanish Grand Prix,4,1,1,14,9.0,14,1:20.991,1:20.805,,65,11
2009,Spanish Grand Prix,4,67,5,15,,15,1:21.033,1:21.067,,0,4
2009,Spanish Grand Prix,4,8,6,16,,16,1:21.291,,,17,9
2009,Spanish Grand Prix,4,7,5,17,,17,1:21.300,,,0,4
2009,Spanish Grand Prix,4,5,1,18,,18,1:21.675,,,7,6
2009,Spanish Grand Prix,4,16,10,19,,19,1:21.742,,,0,4
2009,Spanish Grand Prix,4,21,10,20,14.0,20,1:22.204,,,65,11
2009,Monaco Grand Prix,6,18,23,1,1.0,1,1:15.210,1:15.016,1:14.902,78,1
2009,Monaco Grand Prix,6,8,6,2,3.0,2,1:15.746,1:14.514,1:14.927,78,1
2009,Monaco Grand Prix,6,22,23,3,2.0,3,1:15.425,1:14.829,1:15.077,78,1
2009,Monaco Grand Prix,6,20,9,4,,4,1:15.915,1:14.879,1:15.271,15,3
2009,Monaco Grand Prix,6,13,6,5,4.0,5,1:15.340,1:15.001,1:15.437,78,1
2009,Monaco Grand Prix,6,3,3,6,6.0,6,1:15.094,1:14.846,1:15.455,78,1
2009,Monaco Grand Prix,6,5,1,7,,7,1:15.495,1:14.809,1:15.516,51,3
2009,Monaco Grand Prix,6,17,9,8,5.0,8,1:15.260,1:14.825,1:15.653,78,1
2009,Monaco Grand Prix,6,4,4,9,7.0,9,1:15.898,1:15.200,1:16.009,78,1
2009,Monaco Grand Prix,6,6,3,10,15.0,10,1:15.930,1:15.579,1:17.344,76,3
2009,Monaco Grand Prix,6,67,5,11,,11,1:15.834,1:15.833,,10,4
2009,Monaco Grand Prix,6,12,4,12,,12,1:16.013,1:15.837,,10,4
2009,Monaco Grand Prix,6,21,10,13,9.0,13,1:16.063,1:16.146,,78,1
2009,Monaco Grand Prix,6,7,5,14,8.0,14,1:16.120,1:16.281,,78,1
2009,Monaco Grand Prix,6,16,10,15,14.0,15,1:16.248,1:16.545,,77,11
2009,Monaco Grand Prix,6,1,1,16,12.0,19,1:16.264,,,77,11
2009,Monaco Grand Prix,6,2,2,17,11.0,16,1:16.264,,,77,11
2009,Monaco Grand Prix,6,9,2,18,,17,1:16.405,,,28,23
2009,Monaco Grand Prix,6,15,7,19,13.0,18,1:16.548,,,77,11
2009,Monaco Grand Prix,6,10,7,20,10.0,20,1:16.788,,,77,11
2009,Turkish Grand Prix,5,20,9,1,3.0,1,1:27.330,1:27.016,1:28.316,58,1
2009,Turkish Grand Prix,5,18,23,2,1.0,2,1:27.355,1:27.230,1:28.421,58,1
2009,Turkish Grand Prix,5,22,23,3,,3,1:27.371,1:27.418,1:28.579,47,6
2009,Turkish Grand Prix,5,17,9,4,2.0,4,1:27.466,1:27.416,1:28.613,58,1
2009,Turkish Grand Prix,5,15,7,5,4.0,5,1:27.529,1:27.195,1:28.666,58,1
2009,Turkish Grand Prix,5,8,6,6,9.0,6,1:27.556,1:27.387,1:28.815,58,1
